timestamp,employer,job_title,year_employer,year_exp,base_pay,signing_bonus,annaul_bonus,annual_stock,sex
"3/21/2016 13:29:22","","Software Engineer",0,0,90500,0,0,0,"Male"
"3/21/2016 13:29:24","","End User Computing Engineer",1,2,43000,0,2000,0,"Male"
"3/21/2016 13:29:26","","Business Analyst",1,5,85000,0,0,0,"Male"
"3/21/2016 13:29:31","Series C SaaS Provider","Full Stack Engineer",2,16,132000,0,0,0,"Male"
"3/21/2016 13:29:41","Garmin","Software Engineer 2",275,275,72200,4000,0,0,"Male"
"3/21/2016 13:29:42","University of Oklahoma","IT Support Technician III",14,16,37500,0,0,0,"Male"
"3/21/2016 13:29:44","AIG","Microsoft Developer for Release Management (Grade 22)",2,20,165000,20000,50000,0,"Male"
"3/21/2016 13:29:57","","Dev.Ops",3,12,116000,0,50000,0,"Male"
"3/21/2016 13:30:09","Picwell","Data Scientist",1,2,75000,0,0,0,"Male"
"3/21/2016 13:30:19","","PhD Student",2,2,30000,0,0,0,"Male"
"3/21/2016 13:30:20","","software engineer",0,6,100000,0,0,0,"Male"
"3/21/2016 13:30:23","","IT Support Specialist",3,10,51000,0,1,0,"Male"
"3/21/2016 13:30:25","","Sr. Software Engineer",4,5,74000,0,5000,0,"Male"
"3/21/2016 13:30:28","","CTO",2,15,100000,0,0,0,"Male"
"3/21/2016 13:30:30","","Videogame gameplay programmer",1,5,6000016000,0,106000,0,"Male"
"3/21/2016 13:30:34","","Multimedia Designer II",1,5,60000,0,2000,0,"Male"
"3/21/2016 13:30:34","nope","Software developer",4,5,61000,1000,1000,0,"Male"
"3/21/2016 13:30:40","","Senior web developer",0,0,73500,0,0,0,""
"3/21/2016 13:30:42","","Director of Engineering",6,20,130000,0,0,5000,"Male"
"3/21/2016 13:30:45","Amazon","SDE I",5,2,105000,30100,0,0,"Female"
"3/21/2016 13:30:45","","BI Engineer",3,2,65000,0,0,0,"Male"
"3/21/2016 13:30:46","IGS Energy","Application Developer",1,3,65000,0,5000,0,"Male"
"3/21/2016 13:30:49","","test",0,0,50000,0,0,0,""
"3/21/2016 13:30:49","","Software Developer",0,0,100000,0,0,0,"Male"
"3/21/2016 13:30:49","","Senior Software Engineer",2,4,117500,0,7500,0,"Male"
"3/21/2016 13:30:50","","Security Engineer",1,7,107500,19000,0,8000,"Male"
"3/21/2016 13:30:53","Software Company","CEO",2,10,100000,0,0,0,"Male"
"3/21/2016 13:30:56","","Application Developer",25,10,85000,2000,4000,0,"Male"
"3/21/2016 13:31:04","","Software Architect",1,10,180000,35000,40000,0,"Male"
"3/21/2016 13:31:06","","Software Engineer",2,2,125000,10000,8000,0,"Female"
"3/21/2016 13:31:09","SpotX","Software Engineer",2,7,84000,1500,1500,0,"Male"
"3/21/2016 13:31:10","SolarCity","Software Engineer",2,3,120000,0,0,30000,"Male"
"3/21/2016 13:31:12","","Operations Engineer",1,4,27500,0,0,0,"Male"
"3/21/2016 13:31:13","","Software Engineer",4,4,120000,0,0,0,"Male"
"3/21/2016 13:31:15","Perk.com","Developer",0,2,54000,2500,0,0,"Male"
"3/21/2016 13:31:21","","Software Engineer",2,5,60000,5000,0,0,"Male"
"3/21/2016 13:31:26","","Web Developer",35,10,88000,0,0,0,"Male"
"3/21/2016 13:31:38","Building Robotics Inc.","Senior Backend Engineer",2,9,145000,0,0,0,"Male"
"3/21/2016 13:31:47","","Software Engineer",2,10,98000,10000,0,0,"Male"
"3/21/2016 13:31:48","","Software Developer",0,0,103000,0,15,0,"Male"
"3/21/2016 13:31:48","","Sr front-end developer",15,10,160000,0,0,10000,"Male"
"3/21/2016 13:31:48","","Web Developer",9,10,57000,1500,1000,0,"Male"
"3/21/2016 13:31:58","Pomeroy","Solutions Architect",2,23,130000,0,10000,0,"Male"
"3/21/2016 13:31:59","IBM","Software Developer",8,9,151000,15000,5000,5000,"Male"
"3/21/2016 13:32:07","Quicken Loans","Sr. Software Engineer",3,5,82000,0,13000,0,"Male"
"3/21/2016 13:32:15","Bank","Junior developer",1,1,48000,0,3000,3000,"Male"
"3/21/2016 13:32:21","Ericsson","Support Engineer",3,3,44000,0,0,0,"Male"
"3/21/2016 13:32:25","Goldman Sachs","Analyst (Technology)",0,0,60000,13000,5000,0,"Male"
"3/21/2016 13:32:30","","WEB Developer",0,6,42000,0,0,0,"Male"
"3/21/2016 13:32:44","","Software Engineer",2,2,36000,0,0,0,"Male"
"3/21/2016 13:32:46","University of Washington","Data Scientist",4,10,101000,0,0,0,"Male"
"3/21/2016 13:32:45","","Senior Software Developer",1,4,170000,10000,25500,12500,"Male"
"3/21/2016 13:32:46","Verizon","Internal Help Desk",4,4,38000,0,3000,0,"Male"
"3/21/2016 13:32:48","State of Oregon","Senior Software Developer",5,10,80000,0,0,0,"Male"
"3/21/2016 13:32:48","","Software engineer",1,2,69,0,0,500,"Male"
"3/21/2016 13:33:01","Github","Social Impact manager",5,1,106000,0,0,0,""
"3/21/2016 13:33:05","","Software Engineer",1,10,160000,0,0,0,"Male"
"3/21/2016 13:33:05","Evertec","Software Developer",15,25,40000,0,2,0,"Male"
"3/21/2016 13:33:07","NIST","Postdoc",1,7,67000,0,0,0,"Male"
"3/21/2016 13:33:13","","Developer",25,5,97000,0,0,0,"Male"
"3/21/2016 13:33:17","","Web Developer",1,3,62000,0,0,0,"Male"
"3/21/2016 13:33:23","","Software Engineer (iOS)",2,18,115000,0,0,0,"Male"
"3/21/2016 13:33:23","LineData","Software Engineer",2015,0,6000,0,0,0,"Male"
"3/21/2016 13:33:25","","Senior Systems Engineer",2,8,10300,0,0,0,"Male"
"3/21/2016 13:33:27","","Software Developer",1,5,36000,0,0,0,"Male"
"3/21/2016 13:33:36","EMC","Senior SDE",5,5,132000,10000,15000,47600,"Male"
"3/21/2016 13:33:44","Bank","data mining analyst",5,6,30000,0,0,0,"Male"
"3/21/2016 13:33:44","Digital Agency","Analyst",2,3,80000,0,1000,0,"Male"
"3/21/2016 13:33:48","Nasdaq","Engineer",6,8,105000,0,21000,21000,"Male"
"3/21/2016 13:33:50","Microsoft","SDE 2",3,5,125000,5000,14000,3000,"Male"
"3/21/2016 13:33:52","BI ESFERA","Senior Developer",4,10,38400,0,3200,0,"Male"
"3/21/2016 13:33:56","","Software Engineer",0,0,72000,0,500,0,"Male"
"3/21/2016 13:34:01","Guidewire","Consultant",3,4,42000,0,6300,20000,"Male"
"3/21/2016 13:34:07","Spotify","Engineer",2,10,187500,10,0,20000,"Male"
"3/21/2016 13:34:09","New York Mets","Pitcher",3,20,1000000,4500000,500000,0,"Male"
"3/21/2016 13:34:12","","Full Stack Engineer",1,3,102500,0,0,26250,"Male"
"3/21/2016 13:34:27","","Software Engineer",3,5,16000,15000,3000,0,"Male"
"3/21/2016 13:34:29","","Software Developer - Security",1,3,70000,0,0,0,"Male"
"3/21/2016 13:34:30","Ticket Broker","Chief of Technology",3,15,125000,0,6000,8000,"Male"
"3/21/2016 13:34:34","","quant dev",11,13,175000,0,70000,0,"Male"
"3/21/2016 13:34:38","IBM Canada","PeopleSoft Administrator",10,15,112000,0,0,0,"Male"
"3/21/2016 13:34:51","Microsoft","Software Engineer",1,1,105000,10000,0,0,"Male"
"3/21/2016 13:34:56","Freelance/Consulting","Software Engineer",7,9,270000,0,0,0,"Male"
"3/21/2016 13:35:02","","Web Developer",25,3,72000,0,25,0,"Male"
"3/21/2016 13:35:02","Cisco","Software Engineer",3,15,110000120000,0,1400020000,20000,"Male"
"3/21/2016 13:35:03","Boutique Development Consulting","Consultant",1,4,88000,0,4500,0,"Male"
"3/21/2016 13:35:07","Self-employed","Consultant",0,10,180000,0,0,0,"Male"
"3/21/2016 13:35:07","","Software Engineer",1,1,85000,7500,0,0,"Female"
"3/21/2016 13:35:14","","IT Technician",1,1,30000,0,0,0,"Male"
"3/21/2016 13:35:16","Test","Test",2,2,80000,0,0,0,"Male"
"3/21/2016 13:35:19","Missouri University of Science and Technology","Secondary Cluster Administrator",1,3,43000,0,0,0,"Male"
"3/21/2016 13:35:20","","Jr sysadmin",1,3,68000,0,14000,0,"Male"
"3/21/2016 13:37:39","","Principal Software Engineer",2,20,125000,0,14000,0,"Male"
"3/21/2016 13:35:30","","Senior Software Engineer",3,20,140,0,3,30,"Male"
"3/21/2016 13:35:30","Non-Profit","TechOps Manager",3,5,28800,0,500,0,"Male"
"3/21/2016 13:35:40","Canonical","Software Engineer",1,10,120000,0,0,0,"Male"
"3/21/2016 13:35:45","SolidFire","Senior Software Engineer",2,4,113000,0,9000,15000,"Male"
"3/21/2016 13:35:50","","Director of Product",2,6,145000,0,0,0,"Male"
"3/21/2016 13:35:51","","System Analyst",0,0,11990,0,0,0,"Male"
"3/21/2016 13:36:03","Zillow Group","Senior Software Engineer",2,5,145000,10000,0,10000,"Male"
"3/21/2016 13:36:05","","Web Development Intern",1,7,41600,0,0,0,"Male"
"3/21/2016 13:36:09","","programmer",2,16,42000,0,2000,0,"Male"
"3/21/2016 13:36:11","Stealth Startup","Programmer",1,15,175000,0,0,0,"Male"
"3/21/2016 13:36:12","","Web Developer",0,7,75000,0,0,0,"Male"
"3/21/2016 13:36:13","","SOFTWARE ENGINEER",0,4,115000,350000,24000,0,"Male"
"3/21/2016 13:36:17","","product designer",1,10,130000,0,0,141,"Male"
"3/21/2016 13:36:17","","Software Engineer",2,2,90000,0,0,0,"Male"
"3/21/2016 13:36:17","Microsoft","SDE II",4,11,102000,6,13000,22000,"Male"
"3/21/2016 13:36:20","Google","Software Engineer",1,4,130000,20000,20000,40000,"Male"
"3/21/2016 13:36:30","","Software Engineer",2,5,110000,0,0,0,"Male"
"3/21/2016 13:36:33","","Senior Software Engineer",2,7,95000,0,0,0,"Male"
"3/21/2016 13:36:35","Microsoft","Product Manager",1,0,105000,20000,0,20000,"Male"
"3/21/2016 13:36:40","Facebook","Data Scientist",4,4,206000,50000,50000,100000,"Male"
"3/21/2016 13:36:41","IBM","Managing Consultant",10,10,123000,2000,1000,0,"Male"
"3/21/2016 13:36:43","Amazon","Sr. Product Manager",27,7,128000,50000,0,70000,"Male"
"3/21/2016 13:36:51","","CTO",15,11,80000,0,0,1220000,"Male"
"3/21/2016 13:37:06","","Lead Developer",0,0,23000,0,0,0,""
"3/21/2016 13:37:07","","Business system consultant",2,2,83500,5000,3000,0,"Male"
"3/21/2016 13:37:18","","Software Engineer",2,6,98000,0,0,0,"Male"
"3/21/2016 13:37:18","SFDC","Principle Member of Technical Staff",3,13,156000,60000,40000,25000,"Male"
"3/21/2016 13:37:23","Microsoft","Software Development Engineer",10,10,190000,0,65000,68000,"Male"
"3/21/2016 13:37:24","","Lead Developer",5,10,50000,0,0,0,"Male"
"3/21/2016 13:37:26","Simplotel","Senior Software Engineer",1,35,18000,0,0,2250,"Male"
"3/21/2016 13:37:32","","Sr Systems Engineer",0,15,105000,0,0,0,"Male"
"3/21/2016 13:37:36","Interactive Development Agency","Software Developer",2,2,60000,0,0,0,"Male"
"3/21/2016 13:37:45","Popsugar","Senior software engineer",1,12,135000,0,0,0,"Male"
"3/21/2016 13:37:45","Facebook","Software Engineer",1,3,152000,22000,15000,80000,"Male"
"3/21/2016 13:38:01","","VP of Engineering",5,20,30000,0,0,0,"Male"
"3/21/2016 13:37:57","Amazon","Software Development Engineer II",6,6,675000,0,0,675000,"Male"
"3/21/2016 13:38:05","","Senior Engineer",1,14,65000,0,0,28000,"Male"
"3/21/2016 13:38:09","Med size US based IT co.","Software Engineer",2,6,45000,0,5,0,"Male"
"3/21/2016 13:38:12","","Sr. Software Architect",1,11,140000,0,10000,0,"Male"
"3/21/2016 13:38:14","Google","Web Solutions Engineer",4,8,88000,0,15000,35000,"Male"
"3/21/2016 13:38:16","Intergen","Senior Developer",2,6,90000,0,0,0,"Male"
"3/21/2016 13:38:17","","software engineer",0,0,85000,0,0,0,"Male"
"3/21/2016 13:38:18","","i just want to see the spreadsheet!",0,0,0,0,0,0,""
"3/21/2016 13:38:19","EPAM Systems Inc","Lead Software Engineer",2,5,130000,0,20000,0,"Male"
"3/21/2016 13:38:28","","Software Developer",2,3,67000,0,2000,0,"Male"
"3/21/2016 13:38:30","Self","Consultant",1,15,275000,0,0,0,"Male"
"3/21/2016 13:38:31","","Software Engineer",1,3,78000,5000,3000,0,"Male"
"3/21/2016 13:38:32","4chan","Meme Arist Extreme",3,3,1,2,0,0,"frog"
"3/21/2016 13:38:39","","VP Engineering",0,0,130000,0,0,0,""
"3/21/2016 13:38:42","Google","Analyst",4,7,101000,7500,15000,50000,"Male"
"3/21/2016 13:38:49","Tapjoy","Senior Engineer",3,6,11040648,0,11040,0,"Male"
"3/21/2016 13:38:52","Private","Web Developer",2,10,75000,0,0,0,"Male"
"3/21/2016 13:39:06","","Software engineer",2,5,110000,0,0,0,"Male"
"3/21/2016 13:39:13","","Product Manager",1,5,125000,0,10000,0,"Male"
"3/21/2016 13:39:18","Cisco","Architect",6,15,162000,0,48000,10000,"Male"
"3/21/2016 13:39:19","Facebook","Software Engineering Intern",0,1,96000,0,0,0,"Male"
"3/21/2016 13:39:25","","Software Developer",1,2,88000,3000,3000,0,"Female"
"3/21/2016 13:39:26","","Senior Software Engineer",1,5,170000,0,30000,0,"Male"
"3/21/2016 13:39:28","BK Engineering","Software Engineer",4,4,90000,5000,8000,0,"Male"
"3/21/2016 13:39:36","","Systems Administrator",3,10,55000,0,0,0,"Male"
"3/21/2016 13:39:42","I.B.M.","Senior Software Engineer",12,18,29000,0,0,0,"Female"
"3/21/2016 13:39:42","","Software Developer",4,16,140000,0,0,0,"Male"
"3/21/2016 13:39:43","Anon","Software Developer",1,2,60000,0,0,0,"Male"
"3/21/2016 13:39:51","Series A ($8MM) funded startup","Tech Lead",25,35,33000,0,7500,0,"Male"
"3/21/2016 13:39:53","LivePerson","DevOps Engineer",1,1,46999,0,0,0,"Male"
"3/21/2016 13:39:56","Facebook","Software Engineer",3,7,167000,25000,25000,96002504251136150000,"Male"
"3/21/2016 13:40:01","Tableau Software","Solution Architect",2,16,103000,0,15000,28000,"Male"
"3/21/2016 13:40:01","","Systems Administrator I",0,6,59000,0,0,0,"Male"
"3/21/2016 13:40:03","","Software Developer",1,2,32000,0,3000,0,"Male"
"3/21/2016 13:40:10","Microsoft","Software Engineer",0,0,106000,15000,20000,30000,"Male"
"3/21/2016 13:40:23","","Senior Designer",15,6,76000,0,0,0,"Male"
"3/21/2016 13:40:24","","Full Stack Engineer",15,4,70000,0,2000,0,"Male"
"3/21/2016 13:40:27","Typical Norwegian consulting firm","Android developer",5,2,450000,0,0,0,"Female"
"3/21/2016 13:40:30","Netflix","Senior Software Engineer",1,10,350000,0,0,0,"Male"
"3/21/2016 13:40:31","Ignition One","Software Engineer",1,8,155000,0,36000,0,"Male"
"3/21/2016 13:40:32","< 5 person startup","Software Engineer",1,6,125000,0,0,25000,"Male"
"3/21/2016 13:40:32","","Senior Software Engineer",1,6,140000,0,0,0,"Male"
"3/21/2016 13:40:34","Lockheed Martin","Associate electrical engineer",1,1,60528,0,0,3,"Male"
"3/21/2016 13:40:34","","Infrastructure Engineer",2,15,175000,0,0,0,"Male"
"3/21/2016 13:40:38","Anaheim Ducks","Professional Ice Hockey Player, Center",10,16,9250000,5000000,0,0,"Male"
"3/21/2016 13:40:39","Optum","Junior Systems Engineer",3,1,80000,0,5,0,"Male"
"3/21/2016 13:40:39","A company in SF","Software Engineer",2,20,125000,0,1250,0,"Male"
"3/21/2016 13:40:41","","Marketing Director",1,12,75000,5000,0,0,"Male"
"3/21/2016 13:40:48","","Software Engineer",3,14,93600,0,0,0,"Male"
"3/21/2016 13:40:49","Intel","Senior Software Engineer",4,12,145000,0,30000,0,"Male"
"3/21/2016 13:40:51","LendUp","Growth Team (Title would give me away)",1,10,120000,0,0,10000,"Male"
"3/21/2016 13:40:51","Viacom","iOS Developer",0,1,92000,0,0,0,"Male"
"3/21/2016 13:40:53","Education","IT Director",10,20,75000,0,0,0,"Male"
"3/21/2016 13:41:00","Netflix","User Interface Engineer",4,15,260000,0,0,0,"Male"
"3/21/2016 13:41:01","","Tech Lead",8,11,75000,0,10000,0,"Male"
"3/21/2016 13:41:03","","Senior Software Engineer",3,9,145000,5000,0,0,"Male"
"3/21/2016 13:41:12","Oracle","Developer",15,2,46000,0,4000,0,"Male"
"3/21/2016 13:41:14","","Product Manager",5,7,94000,0,10000,0,"Female"
"3/21/2016 13:41:15","","Web Developer",4,8,51500,0,0,0,"Male"
"3/21/2016 13:41:15","","Backend Engineer",1,1,95000,0,0,2500,"Male"
"3/21/2016 13:41:19","Series E Funded > $100m","CTO",2,10,310000,0,85000,45000,"Male"
"3/21/2016 13:41:27","Microsoft","Software Engineer",2,6,73200,0,0,0,"Male"
"3/21/2016 13:41:29","","Senior PHP Developer",25,9,37000,0,1000,0,"Male"
"3/21/2016 13:41:33","","Software Developer",0,10,103000,0,1000,0,"Male"
"3/21/2016 13:41:38","","Development Manager",5,12,108000,0,0,0,"Male"
"3/21/2016 13:41:39","","System Administrator",5,5,59000,0,0,0,"Male"
"3/21/2016 13:41:50","Reddit","Troll",5,45,10000000000000300,0,0,0,"Male"
"3/21/2016 13:41:50","Paychex","Junior Java Developer",0,2,60000,0,0,0,"Male"
"3/21/2016 13:41:51","Midstage Startup","Software Developer",1,1,120000,0,12000,1000,"Male"
"3/21/2016 13:41:54","Microsoft","Software Developer",2,2,120000,8000,8000,8000,"Male"
"3/21/2016 13:41:57","","DevOps Engineer",35,10,130000,0,10005000,0,"Male"
"3/21/2016 13:41:59","Nokia","Software Development Engineer",3,3,75000,0,7,0,""
"3/21/2016 13:42:16","Uber","Software Engineer",15,15,137000,0,0,192000,"Male"
"3/21/2016 13:42:04","City of College Station","Systems Analyst",1,2,51000,0,0,0,"Male"
"3/21/2016 13:42:07","","Software Developer",2,4,48000,0,500,0,"Male"
"3/21/2016 13:42:20","A Series B Startup","iOS Software Engineer",6,5,115000,0,0,30000,"Male"
"3/21/2016 13:42:21","","Backend Engineer",25,35,100000,0,0,0,"Male"
"3/21/2016 13:42:22","Dukker","Professional hoe",40,55,120,120,12,12,"I identify as attack helicopter"
"3/21/2016 13:42:23","","Front end engineer",1,10,55000,0,0,0,"Male"
"3/21/2016 13:42:23","","Senior Software Engineer",2,12,105000,10000,5000,0,"Male"
"3/21/2016 13:42:28","Xoom","Software Engineer",4,4,125000,0,0,10000,"Male"
"3/21/2016 13:42:28","Harvard University","Graduate Student / Research Assistant",6,6,32000,0,0,0,"Male"
"3/21/2016 13:42:34","NASA","Software Engineer",1,1,78000,0,0,0,"Male"
"3/21/2016 13:42:36","","Software Engineer, Mobile",2,4,78000,0,0,0,"Male"
"3/21/2016 13:42:37","Google","Software Engineer",2,5,140000,30000,50000,50000,"Male"
"3/21/2016 13:42:45","","Frontend Developer",2,10,34000,0,0,0,"Male"
"3/21/2016 13:42:52","Amex","Software engineer",0,0,98000,9000,0,0,"Female"
"3/21/2016 13:43:02","Linklaters","IT Support Engineer",0,6,50000,0,0,0,"Male"
"3/21/2016 13:43:09","Small Startup","Senior Security Researcher",2,13,155000,0,0,0,"Male"
"3/21/2016 13:43:12","","Director of Technology",10,10,135000,0,20000,5000,"Male"
"3/21/2016 13:43:13","","Frontend Engineer",0,0,68000,0,0,0,""
"3/21/2016 13:43:17","Exl landa","Software qa tech",5,5,45000,0,2000,0,"Male"
"3/21/2016 13:43:20","navy","grad student",1,1,70000,15000,0,0,"Male"
"3/21/2016 13:43:25","NetSuite","Sr. Software Engineer II",1,15,120000,0,0,10000,"Male"
"3/21/2016 13:43:39","Poop Works","CTO",2,10,190000,25000,25000,25000,"Male"
"3/21/2016 13:43:41","Netlight Consulting","Consultant",1,2,52200,0,0,0,"Male"
"3/21/2016 13:43:52","Large German Energy Company","Platform Engineer",2,4,42000,0,3000,0,"Male"
"3/21/2016 13:43:58","","Fullstack web developer",2,7,75000,0,0,0,"Male"
"3/21/2016 13:43:59","","Software Developer",5,3,82000,0,5000,2000,"Male"
"3/21/2016 13:44:01","","Growth Hacker",2,5,100000,0,10000,10000,"Male"
"3/21/2016 13:44:02","Mozilla","Software Engineer",2,5,58000,0,21000,0,"Male"
"3/21/2016 13:44:06","Airbnb","Software Engineer",15,3,118000,0,0,40000,"Male"
"3/21/2016 13:44:09","","Software Consultant",2,4,90000,5000,0,0,"Male"
"3/21/2016 13:44:13","","software engineer",0,0,123530,0,0,0,"Male"
"3/21/2016 13:44:16","Apple","Sr. Developer",3,15,101000,0,7000,25000,"Male"
"3/21/2016 13:44:17","Quintiq","Algorithm Expert",1,5,80000,0,4000,500,"Male"
"3/21/2016 13:44:19","","software engineer",0,0,70,0,0,0,""
"3/21/2016 13:44:22","Salesforce","Lead member of technical staff",0,5,190000,15000,30000,37000,"Male"
"3/21/2016 13:44:23","startup","CTO",2,21,150000,0,0,0,"Male"
"3/21/2016 13:44:24","","Research Engineer",1,1,135000,0,2000,0,"Male"
"3/21/2016 13:44:24","VML","Interactive Web Developer",1,4,55000,0,0,0,"Male"
"3/21/2016 13:44:35","C2S Tech Inc","Front End Developer",5,5,60000,0,0,0,"Male"
"3/21/2016 13:44:35","","Software Developer",1,30,98400,0,0,0,"Male"
"3/21/2016 13:44:37","Earwigs Inc.","Lead Earwig Specialist",10,10,1000000,1000000,1000000,1000000,"Female"
"3/21/2016 13:44:37","","Lead Firmware Engineer",2,3,95000,5000,1000,0,"Male"
"3/21/2016 13:44:42","12 employee startup","Front end web developer",1,3,70000,0,0,0,"Male"
"3/21/2016 13:44:46","","Senior Software Engineer",5,11,126500,0,12650,0,"Male"
"3/21/2016 13:44:47","IBM Watson Research","Research Intern",1,0,100000,0,0,0,"Male"
"3/21/2016 13:44:50","","Engineering Lead",5,5,165000,0,16500,0,"Male"
"3/21/2016 13:44:53","Amazon","Software Development Engineer II",2,4,121000,38000,0,10500,"Male"
"3/21/2016 13:45:00","University of Rochester Brain and Cognitive Sciences","Graduate Student",3,3,26000,0,0,0,"Male"
"3/21/2016 13:45:05","","Performance Engineer",5,2,75000,0,10000,0,"Male"
"3/21/2016 13:45:06","","Lead Web Developer",7,12,79000,0,0,0,"Male"
"3/21/2016 13:45:15","1000+ consulting company / service contractor","Software Engineer",2,2,45000,0,5000,1000,"Male"
"3/21/2016 13:45:15","1","asd",6,11,100000,10000,1000,5,"Male"
"3/21/2016 13:45:10","","Developer",5,3,2149610,0,0,0,"Male"
"3/21/2016 13:45:27","startup","Software Engineer",1,2,85000,0,0,5000,"Male"
"3/21/2016 13:45:28","","Interactive Designer",3,6,54500,0,0,0,"Male"
"3/21/2016 13:45:29","Yahoo","Software Engineer",3,5,157500,0,5000,80000,"Male"
"3/21/2016 13:45:30","","technical support engineer",2,3,88000,0,6000,0,"Male"
"3/21/2016 13:45:31","Mobiquity Inc","iOS Developer",125,2,55000,0,0,0,"Male"
"3/21/2016 13:45:34","Telus","Business systems analyst",3,4,60200,0,10,406,"Male"
"3/21/2016 13:45:37","Adobe","Web Developer",1,4,155000,5000,0,12000,"Male"
"3/21/2016 13:45:39","","web developer",0,0,100000,0,0,0,""
"3/21/2016 13:45:45","","Principal Engineer",5,13,166000,0,25000,16000,"Male"
"3/21/2016 13:45:50","","Software Engineer",1,2,105000,0,0,0,"Male"
"3/21/2016 13:45:55","","Developer",1,5,46900,8000,243,0,"Male"
"3/21/2016 13:45:57","","software engineer",1,1,100000,0,0,0,"Male"
"3/21/2016 13:45:58","","Web Developer",0,2,40000,0,0,0,"Male"
"3/21/2016 13:45:58","Intel","Device yield engineer",0,0,117000,8000,13000,1000,"Male"
"3/21/2016 13:46:00","D-wave","Algorithmic Software Developer",1,3,90000,0,0,0,"Male"
